source,intel_type,title,description,latitude,longitude,timestamp
Manual Upload,HUMINT,Field Report 1414,Ground report from field asset with directional notes.,28.778939,77.019139,2026-01-20T15:07:00Z
Manual Upload,HUMINT,Field Report 1415,Ground report from field asset with directional notes.,28.720248,77.02215,2026-01-20T15:27:00Z
Manual Upload,HUMINT,Field Report 1416,Ground report from field asset with directional notes.,28.537712,77.185282,2026-01-20T15:47:00Z
Manual Upload,HUMINT,Field Report 1417,Ground report from field asset with directional notes.,28.640549,77.428774,2026-01-20T16:07:00Z
Manual Upload,HUMINT,Field Report 1418,Ground report from field asset with directional notes.,28.847046,77.44484,2026-01-20T16:27:00Z
Manual Upload,HUMINT,Field Report 1419,Ground report from field asset with directional notes.,28.455206,77.369013,2026-01-20T16:47:00Z
Manual Upload,HUMINT,Field Report 1420,Ground report from field asset with directional notes.,28.806712,77.214452,2026-01-20T17:07:00Z
Manual Upload,HUMINT,Field Report 1421,Ground report from field asset with directional notes.,28.434754,77.299287,2026-01-20T17:27:00Z
Manual Upload,HUMINT,Field Report 1422,Ground report from field asset with directional notes.,28.751856,77.058339,2026-01-20T17:47:00Z
Manual Upload,HUMINT,Field Report 1423,Ground report from field asset with directional notes.,28.736198,77.221787,2026-01-20T18:07:00Z
Manual Upload,HUMINT,Field Report 1424,Ground report from field asset with directional notes.,28.753869,77.240442,2026-01-20T18:27:00Z
Manual Upload,HUMINT,Field Report 1425,Ground report from field asset with directional notes.,28.629181,76.982498,2026-01-20T18:47:00Z
Manual Upload,HUMINT,Field Report 1426,Ground report from field asset with directional notes.,28.630478,77.228729,2026-01-20T19:07:00Z
Manual Upload,HUMINT,Field Report 1427,Ground report from field asset with directional notes.,28.710747,77.457587,2026-01-20T19:27:00Z
Manual Upload,HUMINT,Field Report 1428,Ground report from field asset with directional notes.,28.447277,77.038375,2026-01-20T19:47:00Z
Manual Upload,HUMINT,Field Report 1429,Ground report from field asset with directional notes.,28.704098,77.276454,2026-01-20T20:07:00Z
Manual Upload,HUMINT,Field Report 1430,Ground report from field asset with directional notes.,28.79337,77.072129,2026-01-20T20:27:00Z
Manual Upload,HUMINT,Field Report 1431,Ground report from field asset with directional notes.,28.829224,77.317043,2026-01-20T20:47:00Z
Manual Upload,HUMINT,Field Report 1432,Ground report from field asset with directional notes.,28.634311,77.436565,2026-01-20T21:07:00Z
Manual Upload,HUMINT,Field Report 1433,Ground report from field asset with directional notes.,28.575908,77.060098,2026-01-20T21:27:00Z
Manual Upload,HUMINT,Field Report 1434,Ground report from field asset with directional notes.,28.388356,77.443573,2026-01-20T21:47:00Z
Manual Upload,HUMINT,Field Report 1435,Ground report from field asset with directional notes.,28.564336,77.153886,2026-01-20T22:07:00Z
Manual Upload,HUMINT,Field Report 1436,Ground report from field asset with directional notes.,28.624774,77.169632,2026-01-20T22:27:00Z
Manual Upload,HUMINT,Field Report 1437,Ground report from field asset with directional notes.,28.602173,77.119961,2026-01-20T22:47:00Z
Manual Upload,HUMINT,Field Report 1438,Ground report from field asset with directional notes.,28.724674,77.108997,2026-01-20T23:07:00Z
Manual Upload,HUMINT,Field Report 1439,Ground report from field asset with directional notes.,28.401335,77.313171,2026-01-20T23:27:00Z
Manual Upload,HUMINT,Field Report 1440,Ground report from field asset with directional notes.,28.69796,77.063377,2026-01-20T23:47:00Z
Manual Upload,HUMINT,Field Report 1441,Ground report from field asset with directional notes.,28.73063,77.255992,2026-01-21T00:07:00Z
Manual Upload,HUMINT,Field Report 1442,Ground report from field asset with directional notes.,28.397307,77.336585,2026-01-21T00:27:00Z
Manual Upload,HUMINT,Field Report 1443,Ground report from field asset with directional notes.,28.434052,77.199466,2026-01-21T00:47:00Z
Manual Upload,HUMINT,Field Report 1444,Ground report from field asset with directional notes.,28.444026,77.445048,2026-01-21T01:07:00Z
Manual Upload,HUMINT,Field Report 1445,Ground report from field asset with directional notes.,28.852128,77.448173,2026-01-21T01:27:00Z
Manual Upload,HUMINT,Field Report 1446,Ground report from field asset with directional notes.,28.559519,77.038722,2026-01-21T01:47:00Z
Manual Upload,HUMINT,Field Report 1447,Ground report from field asset with directional notes.,28.573405,77.254708,2026-01-21T02:07:00Z
Manual Upload,HUMINT,Field Report 1448,Ground report from field asset with directional notes.,28.488187,77.134204,2026-01-21T02:27:00Z
Manual Upload,HUMINT,Field Report 1449,Ground report from field asset with directional notes.,28.477053,77.433525,2026-01-21T02:47:00Z
Manual Upload,HUMINT,Field Report 1450,Ground report from field asset with directional notes.,28.43412,77.15972,2026-01-21T03:07:00Z
Manual Upload,HUMINT,Field Report 1451,Ground report from field asset with directional notes.,28.726889,77.251965,2026-01-21T03:27:00Z
Manual Upload,HUMINT,Field Report 1452,Ground report from field asset with directional notes.,28.700059,77.061916,2026-01-21T03:47:00Z
Manual Upload,HUMINT,Field Report 1453,Ground report from field asset with directional notes.,28.435104,77.096735,2026-01-21T04:07:00Z
Manual Upload,HUMINT,Field Report 1454,Ground report from field asset with directional notes.,28.527635,77.277378,2026-01-21T04:27:00Z
Manual Upload,HUMINT,Field Report 1455,Ground report from field asset with directional notes.,28.62421,77.22112,2026-01-21T04:47:00Z
Manual Upload,HUMINT,Field Report 1456,Ground report from field asset with directional notes.,28.749729,77.258223,2026-01-21T05:07:00Z
Manual Upload,HUMINT,Field Report 1457,Ground report from field asset with directional notes.,28.479991,77.178136,2026-01-21T05:27:00Z
Manual Upload,HUMINT,Field Report 1458,Ground report from field asset with directional notes.,28.77502,77.22963,2026-01-21T05:47:00Z
Manual Upload,HUMINT,Field Report 1459,Ground report from field asset with directional notes.,28.668918,77.035838,2026-01-21T06:07:00Z
Manual Upload,HUMINT,Field Report 1460,Ground report from field asset with directional notes.,28.804013,77.336125,2026-01-21T06:27:00Z
Manual Upload,HUMINT,Field Report 1461,Ground report from field asset with directional notes.,28.723903,77.396618,2026-01-21T06:47:00Z
Manual Upload,HUMINT,Field Report 1462,Ground report from field asset with directional notes.,28.838644,76.979486,2026-01-21T07:07:00Z
Manual Upload,HUMINT,Field Report 1463,Ground report from field asset with directional notes.,28.782889,77.086726,2026-01-21T07:27:00Z
Manual Upload,HUMINT,Field Report 1464,Ground report from field asset with directional notes.,28.677349,77.171955,2026-01-21T07:47:00Z
Manual Upload,HUMINT,Field Report 1465,Ground report from field asset with directional notes.,28.448128,77.31388,2026-01-21T08:07:00Z
Manual Upload,HUMINT,Field Report 1466,Ground report from field asset with directional notes.,28.796653,77.202652,2026-01-21T08:27:00Z
Manual Upload,HUMINT,Field Report 1467,Ground report from field asset with directional notes.,28.509453,77.22042,2026-01-21T08:47:00Z
Manual Upload,HUMINT,Field Report 1468,Ground report from field asset with directional notes.,28.408186,77.32488,2026-01-21T09:07:00Z
Manual Upload,HUMINT,Field Report 1469,Ground report from field asset with directional notes.,28.843767,77.391543,2026-01-21T09:27:00Z
Manual Upload,HUMINT,Field Report 1470,Ground report from field asset with directional notes.,28.484546,77.383983,2026-01-21T09:47:00Z
Manual Upload,HUMINT,Field Report 1471,Ground report from field asset with directional notes.,28.611166,77.3098,2026-01-21T10:07:00Z
Manual Upload,HUMINT,Field Report 1472,Ground report from field asset with directional notes.,28.580139,76.987326,2026-01-21T10:27:00Z
Manual Upload,HUMINT,Field Report 1473,Ground report from field asset with directional notes.,28.416495,77.343973,2026-01-21T10:47:00Z
Manual Upload,HUMINT,Field Report 1474,Ground report from field asset with directional notes.,28.785062,77.325221,2026-01-21T11:07:00Z
Manual Upload,HUMINT,Field Report 1475,Ground report from field asset with directional notes.,28.816266,77.279133,2026-01-21T11:27:00Z
Manual Upload,HUMINT,Field Report 1476,Ground report from field asset with directional notes.,28.528315,77.292489,2026-01-21T11:47:00Z
Manual Upload,HUMINT,Field Report 1477,Ground report from field asset with directional notes.,28.489525,77.137331,2026-01-21T12:07:00Z
Manual Upload,HUMINT,Field Report 1478,Ground report from field asset with directional notes.,28.370363,77.315548,2026-01-21T12:27:00Z
Manual Upload,HUMINT,Field Report 1479,Ground report from field asset with directional notes.,28.606674,77.251892,2026-01-21T12:47:00Z
Manual Upload,HUMINT,Field Report 1480,Ground report from field asset with directional notes.,28.474594,77.175884,2026-01-21T13:07:00Z
Manual Upload,HUMINT,Field Report 1481,Ground report from field asset with directional notes.,28.496777,77.457651,2026-01-21T13:27:00Z
Manual Upload,HUMINT,Field Report 1482,Ground report from field asset with directional notes.,28.77703,77.202931,2026-01-21T13:47:00Z
Manual Upload,HUMINT,Field Report 1483,Ground report from field asset with directional notes.,28.66722,77.24181,2026-01-21T14:07:00Z
Manual Upload,HUMINT,Field Report 1484,Ground report from field asset with directional notes.,28.667214,77.394197,2026-01-21T14:27:00Z
Manual Upload,HUMINT,Field Report 1485,Ground report from field asset with directional notes.,28.697679,76.980051,2026-01-21T14:47:00Z
Manual Upload,HUMINT,Field Report 1486,Ground report from field asset with directional notes.,28.417799,77.378103,2026-01-21T15:07:00Z
Manual Upload,HUMINT,Field Report 1487,Ground report from field asset with directional notes.,28.685239,77.008288,2026-01-21T15:27:00Z
Manual Upload,HUMINT,Field Report 1488,Ground report from field asset with directional notes.,28.411357,77.442365,2026-01-21T15:47:00Z
Manual Upload,HUMINT,Field Report 1489,Ground report from field asset with directional notes.,28.483207,77.249061,2026-01-21T16:07:00Z
Manual Upload,HUMINT,Field Report 1490,Ground report from field asset with directional notes.,28.718553,77.260903,2026-01-21T16:27:00Z
Manual Upload,HUMINT,Field Report 1491,Ground report from field asset with directional notes.,28.771542,77.318145,2026-01-21T16:47:00Z
Manual Upload,HUMINT,Field Report 1492,Ground report from field asset with directional notes.,28.383832,77.282544,2026-01-21T17:07:00Z
Manual Upload,HUMINT,Field Report 1493,Ground report from field asset with directional notes.,28.584023,77.189371,2026-01-21T17:27:00Z
Manual Upload,HUMINT,Field Report 1494,Ground report from field asset with directional notes.,28.795606,76.977638,2026-01-21T17:47:00Z
Manual Upload,HUMINT,Field Report 1495,Ground report from field asset with directional notes.,28.563246,77.36161,2026-01-21T18:07:00Z
Manual Upload,HUMINT,Field Report 1496,Ground report from field asset with directional notes.,28.736093,77.174899,2026-01-21T18:27:00Z
Manual Upload,HUMINT,Field Report 1497,Ground report from field asset with directional notes.,28.817941,77.06702,2026-01-21T18:47:00Z
Manual Upload,HUMINT,Field Report 1498,Ground report from field asset with directional notes.,28.454269,77.274261,2026-01-21T19:07:00Z
Manual Upload,HUMINT,Field Report 1499,Ground report from field asset with directional notes.,28.528381,77.105138,2026-01-21T19:27:00Z
Manual Upload,HUMINT,Field Report 1500,Ground report from field asset with directional notes.,28.569972,76.973187,2026-01-21T19:47:00Z
Manual Upload,HUMINT,Field Report 1501,Ground report from field asset with directional notes.,28.592212,77.404472,2026-01-21T20:07:00Z
Manual Upload,HUMINT,Field Report 1502,Ground report from field asset with directional notes.,28.543194,77.300506,2026-01-21T20:27:00Z
Manual Upload,HUMINT,Field Report 1503,Ground report from field asset with directional notes.,28.540089,77.441794,2026-01-21T20:47:00Z
Manual Upload,HUMINT,Field Report 1504,Ground report from field asset with directional notes.,28.502216,77.350855,2026-01-21T21:07:00Z
Manual Upload,HUMINT,Field Report 1505,Ground report from field asset with directional notes.,28.526156,77.308552,2026-01-21T21:27:00Z
Manual Upload,HUMINT,Field Report 1506,Ground report from field asset with directional notes.,28.681304,77.343306,2026-01-21T21:47:00Z
Manual Upload,HUMINT,Field Report 1507,Ground report from field asset with directional notes.,28.444196,77.238239,2026-01-21T22:07:00Z
Manual Upload,HUMINT,Field Report 1508,Ground report from field asset with directional notes.,28.795641,77.283143,2026-01-21T22:27:00Z
Manual Upload,HUMINT,Field Report 1509,Ground report from field asset with directional notes.,28.734252,77.33566,2026-01-21T22:47:00Z
Manual Upload,HUMINT,Field Report 1510,Ground report from field asset with directional notes.,28.754384,77.045029,2026-01-21T23:07:00Z
Manual Upload,HUMINT,Field Report 1511,Ground report from field asset with directional notes.,28.613818,77.003435,2026-01-21T23:27:00Z
Manual Upload,HUMINT,Field Report 1512,Ground report from field asset with directional notes.,28.539802,77.228117,2026-01-21T23:47:00Z
Manual Upload,HUMINT,Field Report 1513,Ground report from field asset with directional notes.,28.766478,77.441952,2026-01-22T00:07:00Z
Manual Upload,HUMINT,Field Report 1514,Ground report from field asset with directional notes.,28.522167,77.111918,2026-01-22T00:27:00Z
Manual Upload,HUMINT,Field Report 1515,Ground report from field asset with directional notes.,28.820986,77.004216,2026-01-22T00:47:00Z
Manual Upload,HUMINT,Field Report 1516,Ground report from field asset with directional notes.,28.566933,77.2699,2026-01-22T01:07:00Z
Manual Upload,HUMINT,Field Report 1517,Ground report from field asset with directional notes.,28.683638,77.337282,2026-01-22T01:27:00Z
Manual Upload,HUMINT,Field Report 1518,Ground report from field asset with directional notes.,28.464975,77.386988,2026-01-22T01:47:00Z
Manual Upload,HUMINT,Field Report 1519,Ground report from field asset with directional notes.,28.60662,77.127501,2026-01-22T02:07:00Z
Manual Upload,HUMINT,Field Report 1520,Ground report from field asset with directional notes.,28.582785,77.139732,2026-01-22T02:27:00Z
Manual Upload,HUMINT,Field Report 1521,Ground report from field asset with directional notes.,28.443509,77.043272,2026-01-22T02:47:00Z
Manual Upload,HUMINT,Field Report 1522,Ground report from field asset with directional notes.,28.371864,77.053895,2026-01-22T03:07:00Z
Manual Upload,HUMINT,Field Report 1523,Ground report from field asset with directional notes.,28.519164,77.21206,2026-01-22T03:27:00Z
Manual Upload,HUMINT,Field Report 1524,Ground report from field asset with directional notes.,28.685054,77.107102,2026-01-22T03:47:00Z
Manual Upload,HUMINT,Field Report 1525,Ground report from field asset with directional notes.,28.643861,77.047954,2026-01-22T04:07:00Z
Manual Upload,HUMINT,Field Report 1526,Ground report from field asset with directional notes.,28.673135,76.996968,2026-01-22T04:27:00Z
Manual Upload,HUMINT,Field Report 1527,Ground report from field asset with directional notes.,28.410582,77.314833,2026-01-22T04:47:00Z
Manual Upload,HUMINT,Field Report 1528,Ground report from field asset with directional notes.,28.821249,77.290595,2026-01-22T05:07:00Z
Manual Upload,HUMINT,Field Report 1529,Ground report from field asset with directional notes.,28.790004,77.031883,2026-01-22T05:27:00Z
Manual Upload,HUMINT,Field Report 1530,Ground report from field asset with directional notes.,28.533982,77.1359,2026-01-22T05:47:00Z
Manual Upload,HUMINT,Field Report 1531,Ground report from field asset with directional notes.,28.430416,77.15162,2026-01-22T06:07:00Z
Manual Upload,HUMINT,Field Report 1532,Ground report from field asset with directional notes.,28.786405,77.327141,2026-01-22T06:27:00Z
Manual Upload,HUMINT,Field Report 1533,Ground report from field asset with directional notes.,28.802132,77.358244,2026-01-22T06:47:00Z
Manual Upload,HUMINT,Field Report 1534,Ground report from field asset with directional notes.,28.67061,77.444373,2026-01-22T07:07:00Z
Manual Upload,HUMINT,Field Report 1535,Ground report from field asset with directional notes.,28.525818,77.071412,2026-01-22T07:27:00Z
Manual Upload,HUMINT,Field Report 1536,Ground report from field asset with directional notes.,28.776967,77.081952,2026-01-22T07:47:00Z
Manual Upload,HUMINT,Field Report 1537,Ground report from field asset with directional notes.,28.441406,77.455339,2026-01-22T08:07:00Z
Manual Upload,HUMINT,Field Report 1538,Ground report from field asset with directional notes.,28.37708,77.071234,2026-01-22T08:27:00Z
Manual Upload,HUMINT,Field Report 1539,Ground report from field asset with directional notes.,28.71144,77.068488,2026-01-22T08:47:00Z
Manual Upload,HUMINT,Field Report 1540,Ground report from field asset with directional notes.,28.801468,77.179178,2026-01-22T09:07:00Z
Manual Upload,HUMINT,Field Report 1541,Ground report from field asset with directional notes.,28.769663,77.031688,2026-01-22T09:27:00Z
Manual Upload,HUMINT,Field Report 1542,Ground report from field asset with directional notes.,28.512297,77.441295,2026-01-22T09:47:00Z
Manual Upload,HUMINT,Field Report 1543,Ground report from field asset with directional notes.,28.792666,77.200637,2026-01-22T10:07:00Z
Manual Upload,HUMINT,Field Report 1544,Ground report from field asset with directional notes.,28.583375,77.237161,2026-01-22T10:27:00Z
Manual Upload,HUMINT,Field Report 1545,Ground report from field asset with directional notes.,28.863086,77.05512,2026-01-22T10:47:00Z
Manual Upload,HUMINT,Field Report 1546,Ground report from field asset with directional notes.,28.456929,77.218286,2026-01-22T11:07:00Z
Manual Upload,HUMINT,Field Report 1547,Ground report from field asset with directional notes.,28.563708,77.246728,2026-01-22T11:27:00Z
Manual Upload,HUMINT,Field Report 1548,Ground report from field asset with directional notes.,28.815071,77.152552,2026-01-22T11:47:00Z
Manual Upload,HUMINT,Field Report 1549,Ground report from field asset with directional notes.,28.494646,77.357399,2026-01-22T12:07:00Z
Manual Upload,HUMINT,Field Report 1550,Ground report from field asset with directional notes.,28.545884,77.359863,2026-01-22T12:27:00Z
Manual Upload,HUMINT,Field Report 1551,Ground report from field asset with directional notes.,28.579557,77.141257,2026-01-22T12:47:00Z
Manual Upload,HUMINT,Field Report 1552,Ground report from field asset with directional notes.,28.826653,77.076353,2026-01-22T13:07:00Z
Manual Upload,HUMINT,Field Report 1553,Ground report from field asset with directional notes.,28.634085,76.99752,2026-01-22T13:27:00Z
Manual Upload,HUMINT,Field Report 1554,Ground report from field asset with directional notes.,28.7105,77.119831,2026-01-22T13:47:00Z
Manual Upload,HUMINT,Field Report 1555,Ground report from field asset with directional notes.,28.777624,77.310217,2026-01-22T14:07:00Z
Manual Upload,HUMINT,Field Report 1556,Ground report from field asset with directional notes.,28.761679,77.248479,2026-01-22T14:27:00Z
Manual Upload,HUMINT,Field Report 1557,Ground report from field asset with directional notes.,28.412211,77.41774,2026-01-22T14:47:00Z
Manual Upload,HUMINT,Field Report 1558,Ground report from field asset with directional notes.,28.856652,77.313177,2026-01-22T15:07:00Z
Manual Upload,HUMINT,Field Report 1559,Ground report from field asset with directional notes.,28.63158,77.011404,2026-01-22T15:27:00Z
Manual Upload,HUMINT,Field Report 1560,Ground report from field asset with directional notes.,28.777047,77.072912,2026-01-22T15:47:00Z
Manual Upload,HUMINT,Field Report 1561,Ground report from field asset with directional notes.,28.538071,77.310072,2026-01-22T16:07:00Z
Manual Upload,HUMINT,Field Report 1562,Ground report from field asset with directional notes.,28.852147,77.369539,2026-01-22T16:27:00Z
Manual Upload,HUMINT,Field Report 1563,Ground report from field asset with directional notes.,28.475882,77.093567,2026-01-22T16:47:00Z
Manual Upload,HUMINT,Field Report 1564,Ground report from field asset with directional notes.,28.782207,77.189119,2026-01-22T17:07:00Z
Manual Upload,HUMINT,Field Report 1565,Ground report from field asset with directional notes.,28.582835,77.254531,2026-01-22T17:27:00Z
Manual Upload,HUMINT,Field Report 1566,Ground report from field asset with directional notes.,28.396229,77.456894,2026-01-22T17:47:00Z
Manual Upload,HUMINT,Field Report 1567,Ground report from field asset with directional notes.,28.374958,77.183234,2026-01-22T18:07:00Z
Manual Upload,HUMINT,Field Report 1568,Ground report from field asset with directional notes.,28.689039,77.406921,2026-01-22T18:27:00Z
Manual Upload,HUMINT,Field Report 1569,Ground report from field asset with directional notes.,28.602213,77.312155,2026-01-22T18:47:00Z
Manual Upload,HUMINT,Field Report 1570,Ground report from field asset with directional notes.,28.395788,77.136206,2026-01-22T19:07:00Z
Manual Upload,HUMINT,Field Report 1571,Ground report from field asset with directional notes.,28.841267,77.097045,2026-01-22T19:27:00Z
Manual Upload,HUMINT,Field Report 1572,Ground report from field asset with directional notes.,28.489906,77.407264,2026-01-22T19:47:00Z
Manual Upload,HUMINT,Field Report 1573,Ground report from field asset with directional notes.,28.377688,77.257869,2026-01-22T20:07:00Z
Manual Upload,HUMINT,Field Report 1574,Ground report from field asset with directional notes.,28.579315,77.341183,2026-01-22T20:27:00Z
Manual Upload,HUMINT,Field Report 1575,Ground report from field asset with directional notes.,28.430578,77.157123,2026-01-22T20:47:00Z
Manual Upload,HUMINT,Field Report 1576,Ground report from field asset with directional notes.,28.6948,77.113913,2026-01-22T21:07:00Z
Manual Upload,HUMINT,Field Report 1577,Ground report from field asset with directional notes.,28.712503,77.111331,2026-01-22T21:27:00Z
Manual Upload,HUMINT,Field Report 1578,Ground report from field asset with directional notes.,28.480182,77.358208,2026-01-22T21:47:00Z
Manual Upload,HUMINT,Field Report 1579,Ground report from field asset with directional notes.,28.617877,77.162571,2026-01-22T22:07:00Z
Manual Upload,HUMINT,Field Report 1580,Ground report from field asset with directional notes.,28.74705,77.449089,2026-01-22T22:27:00Z
Manual Upload,HUMINT,Field Report 1581,Ground report from field asset with directional notes.,28.657336,77.390367,2026-01-22T22:47:00Z
Manual Upload,HUMINT,Field Report 1582,Ground report from field asset with directional notes.,28.849344,76.985485,2026-01-22T23:07:00Z
Manual Upload,HUMINT,Field Report 1583,Ground report from field asset with directional notes.,28.741133,77.252724,2026-01-22T23:27:00Z
Manual Upload,HUMINT,Field Report 1584,Ground report from field asset with directional notes.,28.75121,76.994507,2026-01-22T23:47:00Z
Manual Upload,HUMINT,Field Report 1585,Ground report from field asset with directional notes.,28.395714,77.165856,2026-01-23T00:07:00Z
Manual Upload,HUMINT,Field Report 1586,Ground report from field asset with directional notes.,28.444504,77.056309,2026-01-23T00:27:00Z
Manual Upload,HUMINT,Field Report 1587,Ground report from field asset with directional notes.,28.853791,77.345867,2026-01-23T00:47:00Z
Manual Upload,HUMINT,Field Report 1588,Ground report from field asset with directional notes.,28.858695,77.37687,2026-01-23T01:07:00Z
Manual Upload,HUMINT,Field Report 1589,Ground report from field asset with directional notes.,28.378644,77.423413,2026-01-23T01:27:00Z
Manual Upload,HUMINT,Field Report 1590,Ground report from field asset with directional notes.,28.728234,77.124895,2026-01-23T01:47:00Z
Manual Upload,HUMINT,Field Report 1591,Ground report from field asset with directional notes.,28.410981,77.160778,2026-01-23T02:07:00Z
Manual Upload,HUMINT,Field Report 1592,Ground report from field asset with directional notes.,28.714364,77.301677,2026-01-23T02:27:00Z
Manual Upload,HUMINT,Field Report 1593,Ground report from field asset with directional notes.,28.766357,77.149645,2026-01-23T02:47:00Z
Manual Upload,HUMINT,Field Report 1594,Ground report from field asset with directional notes.,28.601104,77.382633,2026-01-23T03:07:00Z
Manual Upload,HUMINT,Field Report 1595,Ground report from field asset with directional notes.,28.455395,77.114598,2026-01-23T03:27:00Z
Manual Upload,HUMINT,Field Report 1596,Ground report from field asset with directional notes.,28.452605,77.17418,2026-01-23T03:47:00Z
Manual Upload,HUMINT,Field Report 1597,Ground report from field asset with directional notes.,28.489907,77.004367,2026-01-23T04:07:00Z
Manual Upload,HUMINT,Field Report 1598,Ground report from field asset with directional notes.,28.494153,77.059304,2026-01-23T04:27:00Z
Manual Upload,HUMINT,Field Report 1599,Ground report from field asset with directional notes.,28.5395,77.282613,2026-01-23T04:47:00Z
Manual Upload,HUMINT,Field Report 1600,Ground report from field asset with directional notes.,28.404684,77.184864,2026-01-23T05:07:00Z
Manual Upload,HUMINT,Field Report 1601,Ground report from field asset with directional notes.,28.410914,77.087884,2026-01-23T05:27:00Z
Manual Upload,HUMINT,Field Report 1602,Ground report from field asset with directional notes.,28.803551,76.98945,2026-01-23T05:47:00Z
Manual Upload,HUMINT,Field Report 1603,Ground report from field asset with directional notes.,28.642464,77.300355,2026-01-23T06:07:00Z
Manual Upload,HUMINT,Field Report 1604,Ground report from field asset with directional notes.,28.411645,76.959864,2026-01-23T06:27:00Z
Manual Upload,HUMINT,Field Report 1605,Ground report from field asset with directional notes.,28.856464,76.965289,2026-01-23T06:47:00Z
Manual Upload,HUMINT,Field Report 1606,Ground report from field asset with directional notes.,28.52733,77.112132,2026-01-23T07:07:00Z
Manual Upload,HUMINT,Field Report 1607,Ground report from field asset with directional notes.,28.763919,77.243039,2026-01-23T07:27:00Z
Manual Upload,HUMINT,Field Report 1608,Ground report from field asset with directional notes.,28.551318,76.993695,2026-01-23T07:47:00Z
Manual Upload,HUMINT,Field Report 1609,Ground report from field asset with directional notes.,28.450096,77.277241,2026-01-23T08:07:00Z
Manual Upload,HUMINT,Field Report 1610,Ground report from field asset with directional notes.,28.613001,77.226607,2026-01-23T08:27:00Z
Manual Upload,HUMINT,Field Report 1611,Ground report from field asset with directional notes.,28.851787,77.007483,2026-01-23T08:47:00Z
Manual Upload,HUMINT,Field Report 1612,Ground report from field asset with directional notes.,28.705491,77.036336,2026-01-23T09:07:00Z
Manual Upload,HUMINT,Field Report 1613,Ground report from field asset with directional notes.,28.550984,77.047464,2026-01-23T09:27:00Z
Manual Upload,HUMINT,Field Report 1614,Ground report from field asset with directional notes.,28.584249,77.381987,2026-01-23T09:47:00Z
Manual Upload,HUMINT,Field Report 1615,Ground report from field asset with directional notes.,28.749892,77.212664,2026-01-23T10:07:00Z
Manual Upload,HUMINT,Field Report 1616,Ground report from field asset with directional notes.,28.771081,77.181553,2026-01-23T10:27:00Z
Manual Upload,HUMINT,Field Report 1617,Ground report from field asset with directional notes.,28.674941,77.426647,2026-01-23T10:47:00Z
Manual Upload,HUMINT,Field Report 1618,Ground report from field asset with directional notes.,28.808017,77.355824,2026-01-23T11:07:00Z
Manual Upload,HUMINT,Field Report 1619,Ground report from field asset with directional notes.,28.424042,77.426124,2026-01-23T11:27:00Z
Manual Upload,HUMINT,Field Report 1620,Ground report from field asset with directional notes.,28.831416,77.012887,2026-01-23T11:47:00Z
Manual Upload,HUMINT,Field Report 1621,Ground report from field asset with directional notes.,28.705416,77.254053,2026-01-23T12:07:00Z
Manual Upload,HUMINT,Field Report 1622,Ground report from field asset with directional notes.,28.447593,77.008861,2026-01-23T12:27:00Z
Manual Upload,HUMINT,Field Report 1623,Ground report from field asset with directional notes.,28.46048,77.036626,2026-01-23T12:47:00Z
Manual Upload,HUMINT,Field Report 1624,Ground report from field asset with directional notes.,28.670496,77.127698,2026-01-23T13:07:00Z
Manual Upload,HUMINT,Field Report 1625,Ground report from field asset with directional notes.,28.591234,77.288244,2026-01-23T13:27:00Z
Manual Upload,HUMINT,Field Report 1626,Ground report from field asset with directional notes.,28.779785,77.351031,2026-01-23T13:47:00Z
Manual Upload,HUMINT,Field Report 1627,Ground report from field asset with directional notes.,28.835906,77.293353,2026-01-23T14:07:00Z
Manual Upload,HUMINT,Field Report 1628,Ground report from field asset with directional notes.,28.396632,77.082111,2026-01-23T14:27:00Z
Manual Upload,HUMINT,Field Report 1629,Ground report from field asset with directional notes.,28.434591,77.439194,2026-01-23T14:47:00Z
Manual Upload,HUMINT,Field Report 1630,Ground report from field asset with directional notes.,28.609284,77.356027,2026-01-23T15:07:00Z
Manual Upload,HUMINT,Field Report 1631,Ground report from field asset with directional notes.,28.384695,76.988312,2026-01-23T15:27:00Z
Manual Upload,HUMINT,Field Report 1632,Ground report from field asset with directional notes.,28.855073,77.199212,2026-01-23T15:47:00Z
Manual Upload,HUMINT,Field Report 1633,Ground report from field asset with directional notes.,28.785701,77.28883,2026-01-23T16:07:00Z
Manual Upload,HUMINT,Field Report 1634,Ground report from field asset with directional notes.,28.741206,77.254567,2026-01-23T16:27:00Z
Manual Upload,HUMINT,Field Report 1635,Ground report from field asset with directional notes.,28.787787,77.004477,2026-01-23T16:47:00Z
Manual Upload,HUMINT,Field Report 1636,Ground report from field asset with directional notes.,28.691302,77.414934,2026-01-23T17:07:00Z
Manual Upload,HUMINT,Field Report 1637,Ground report from field asset with directional notes.,28.645398,77.310103,2026-01-23T17:27:00Z
Manual Upload,HUMINT,Field Report 1638,Ground report from field asset with directional notes.,28.624736,77.337462,2026-01-23T17:47:00Z
Manual Upload,HUMINT,Field Report 1639,Ground report from field asset with directional notes.,28.685499,77.100281,2026-01-23T18:07:00Z
Manual Upload,HUMINT,Field Report 1640,Ground report from field asset with directional notes.,28.431638,77.340761,2026-01-23T18:27:00Z
Manual Upload,HUMINT,Field Report 1641,Ground report from field asset with directional notes.,28.51038,77.27217,2026-01-23T18:47:00Z
Manual Upload,HUMINT,Field Report 1642,Ground report from field asset with directional notes.,28.566019,77.147533,2026-01-23T19:07:00Z
